Peptide,condition,0min_1,0min_2,0min_3,0min_4,12min_1,12min_2,12min_3,12min_4,18min_1,18min_2,18min_3,18min_4,24min_1,24min_2,24min_3,24min_4,30min_1,30min_2,30min_3,30min_4,36min_1,36min_2,36min_3,36min_4,42min_1,42min_2,42min_3,42min_4,48min_1,48min_2,48min_3,48min_4,54min_1,54min_2,54min_3,54min_4,60min_1,60min_2,60min_3,60min_4,6min_1,6min_2,6min_3,6min_4
Glyma.19G046800.1_S113_1,Control,24.50042994,22.20766524,21.82149234,19.98483901,24.3296506,23.17228863,21.70177101,19.67017551,23.35530267,22.7698058,21.07185877,19.98541628,24.56244327,22.39843971,23.30123996,21.34876111,24.35945512,22.38908102,25.77584435,0,24.48383272,22.9466836,22.57072675,20.96186613,23.59425532,22.80432962,21.38759714,24.62066282,24.29888233,22.85129473,23.15650348,24.90952591,23.80373826,22.45807555,22.33808135,24.0168971,24.0747241,22.74428092,23.24611626,24.27514991,23.71182356,22.53971027,21.4406062,19.33836485
Glyma.19G061100.1_S3_1,Control,26.94625494,27.24632776,25.67899817,0,26.52823777,27.29401549,25.64060991,0,27.24220477,27.14498929,25.8900346,0,26.5552206,26.83225561,25.541799,0,27.49915598,27.07340041,25.85670889,0,27.655164,25.58993674,25.57553055,0,27.82591015,26.65792246,26.1706197,0,27.54742169,26.46076858,24.57300315,0,26.59448383,26.9988598,25.03164881,0,26.54099965,25.62668914,25.74826336,0,27.36028624,27.39568111,26.02897733,0
Glyma.19G092100.1_S300_1,Control,23.71994145,24.57660865,25.07246514,28.27764996,24.29015504,24.95622089,26.05078014,30.17162562,23.36871001,25.25903904,25.74456199,28.4526292,25.05720415,24.11897724,24.64203226,28.42211686,24.07928485,25.42924067,25.16159305,28.4590972,23.80119505,24.40258736,25.9992622,29.63460533,24.62803833,26.10727547,24.60670193,28.68717951,23.83076959,24.06948554,26.08697889,28.53876091,25.26571684,24.06339965,26.09998175,28.86525349,26.64732209,25.85955419,26.06347018,29.434783,24.0575242,23.75478163,24.5816948,27.94301309
Glyma.19G099000.1_T129_1,Control,24.68684735,24.58746912,24.88275998,24.69556073,24.45158826,24.54911842,25.10357826,24.43477275,24.00749237,24.56056608,25.0987225,25.2898672,24.62586992,24.33913042,24.62356636,24.20740234,24.5467086,24.58982476,24.13599318,24.55767099,24.08391091,25.20209977,24.84824916,25.02612075,21.23301588,24.60346775,25.73220748,24.60908013,24.7376311,24.25561613,24.99072607,24.60370565,24.91637885,24.29016603,24.83859943,24.50024773,24.65144827,25.09981156,24.90928878,24.86004008,24.78217445,24.6543698,25.06773714,24.6828183
Glyma.19G150300.1_S507_1,Control,23.08141424,23.46562111,23.46394198,0,22.56541651,23.55683072,23.30951559,0,23.17941015,23.11710206,23.91153898,0,22.94455724,22.86936163,22.8927383,0,23.1753802,23.04086515,23.20484451,0,23.0665987,23.75311539,23.39524725,0,23.37656026,23.63119032,22.85770947,0,23.13152553,23.83816755,23.44706495,0,23.33571043,22.50567736,23.19167779,0,23.83960316,24.01119531,22.89627452,0,23.56077967,22.29992864,22.96729818,0
Glyma.19G150300.1_S643_1,Control,21.36312426,21.42578361,21.36712172,21.11110278,21.39304745,21.55695824,21.51170976,21.23687581,21.59291499,21.14288657,21.89738211,21.18006508,21.12601202,21.30253786,21.35621387,21.48429274,21.43470087,21.97212002,21.83156132,21.62345949,21.66878801,22.00205022,21.5355073,21.48833419,21.71678078,21.359906,21.7639446,0,21.57795463,20.8271408,21.36004527,21.03153754,21.01963306,21.35806512,0,20.90112413,21.36052436,21.35233123,21.37114533,21.55003322,21.50915207,21.52841877,21.64357618,0
Glyma.19G168100.1_S366_1,Control,28.57022694,28.40279886,29.98765078,29.16100246,28.415535,28.71264971,30.32624025,28.17046823,28.79391573,27.97376885,30.46315402,29.5757929,29.32937553,27.545798,29.48127878,29.0274132,28.87699341,28.44555919,29.44634082,29.11660973,28.45241695,29.0206253,29.83567998,29.42321582,29.2089197,28.92126047,30.75527758,29.08923323,28.47773463,28.40297706,29.68236101,28.51366252,29.32320766,28.10018483,29.77787706,28.886839,28.3458254,28.55039169,29.57982079,29.3074644,29.14844018,28.65472797,30.39685458,28.98757816
Glyma.19G176200.1_S238_1,Control,25.41534309,25.18149608,25.0253723,0,25.57538018,25.11261976,25.05105833,0,25.15655876,25.51871671,25.02089417,0,26.03885732,25.35686582,24.83403829,0,25.95838005,25.92842806,25.24135905,0,25.04421855,24.88937315,24.73213108,0,25.16321616,24.82454092,24.42621072,0,25.36156842,25.16221489,24.35523251,0,24.51741139,25.31507292,23.86020498,0,25.3630869,25.26314783,24.70728552,0,25.59079364,25.09963486,25.30207697,0
Glyma.19G179000.1_S45_1,Control,22.83194544,23.36432456,23.2810262,22.67784858,22.73699961,22.77191718,22.61458657,22.80641186,23.02350977,22.73869042,22.91424504,0,23.35403773,22.9824531,22.64820501,22.92621429,22.84046853,22.96897163,22.66351546,22.7868306,22.61339453,0,22.93888215,22.82260227,22.90963779,23.06480402,22.6428117,22.87611563,22.83015865,22.79763432,22.56058544,22.72322085,22.52857812,23.43095867,22.7176868,22.76880627,23.08481403,22.93788755,22.48640557,22.95140347,22.8602211,22.81081503,23.12218121,22.60751932
Glyma.19G210600.1_S171_1,Control,26.56537521,28.38425217,26.11400365,0,27.35543875,28.66392205,27.07626921,0,30.7017961,29.23903887,26.47205557,0,26.98814484,29.67013219,25.47761757,0,27.60708282,28.47397854,27.33850258,0,29.20757404,26.7974069,25.84234789,0,29.46548753,28.14871156,26.66315946,0,27.99162036,28.50693094,24.65474504,0,28.09858863,29.14624224,25.85881007,0,26.84825299,26.06578864,26.7054274,0,27.46339924,30.32072441,25.98048644,0
Glyma.19G217400.1_S138_1,Control,25.72591691,24.50157981,24.74385785,24.32914201,23.58323041,24.15064007,25.27784365,24.37888767,22.45360082,24.71945682,24.91543468,25.03741487,23.31385419,25.36174934,24.07355416,24.44502907,24.67040837,24.6560949,22.53544614,23.79567296,25.1082095,24.66035479,24.53267342,24.77020081,23.98500482,24.42715694,24.23165089,25.04046941,26.16339069,24.31938351,24.75244709,24.91528716,25.51041543,25.28602122,24.65293674,25.04264326,24.76031859,24.98006108,24.92127508,25.01998122,24.26628593,24.6465756,24.69891854,24.74583121
Glyma.19G246000.1_S128_1,Control,25.0288644,24.53306793,24.77663163,0,25.68153112,25.1071872,24.62918293,0,24.98699848,24.62371946,24.93102207,0,25.38020473,23.97712937,24.73740884,0,25.1272899,25.19314063,24.49186164,0,24.70417355,24.79561478,24.87107915,0,25.14952794,24.99250529,25.22167501,0,25.14485225,24.74990791,24.8495826,0,25.47030558,24.89732951,24.55461599,0,25.18340083,24.63499609,24.32652006,0,25.32321602,25.39958643,24.76818457,0
Glyma.19G249900.1_S1820_1,Control,26.12371121,26.75034482,26.21454933,0,26.03008287,26.54150566,26.2238725,0,26.61778138,27.04703765,26.00116068,0,26.19625369,26.76917473,26.65306444,0,26.34760792,26.32140433,27.48364684,0,26.43718461,26.75249964,26.42453355,0,25.96296544,26.3687057,26.19593555,0,25.92250857,27.04988251,26.3924329,0,25.84069104,26.8266243,26.11238229,0,26.12786229,27.07614907,26.30630186,0,26.06058188,26.42006257,26.33981773,0
Glyma.20G019300.1_S1280_1,Control,23.62927547,24.13426417,24.39032649,0,23.39711858,23.43141577,24.3577983,0,22.84093935,23.65494325,24.48514657,0,22.24027893,24.47707151,23.73941113,0,23.20265225,23.61301726,22.83212103,0,23.59781563,24.4148,24.22977356,0,22.54267641,23.60447641,23.90294055,0,23.54712963,23.99272423,24.01326448,0,24.12165489,24.01183458,24.5207429,0,24.30352496,24.1748068,24.55375647,0,23.28101902,23.80120541,24.90145716,0
Glyma.20G025500.1_S284_1,Control,25.62582473,26.18966485,25.97337242,26.10049204,25.67780901,26.23153606,26.03469307,26.25060487,21.94272652,26.12132029,26.76344383,25.79154986,25.9993997,25.83522071,25.72836396,26.09651522,25.93791804,26.41477193,25.9410431,26.21477221,25.46154405,26.81207064,25.9358371,26.09673883,26.07918193,26.54541855,26.78650621,25.94327637,25.52553085,26.33454519,25.64019473,25.4898628,26.13479376,26.50242246,26.13077176,25.86891917,25.48812885,26.45641332,25.56212605,21.90739713,26.0145179,26.4575994,26.20828697,26.28954113
Glyma.20G070700.1_S570_1,Control,25.89461774,24.44584908,25.05212814,25.32497543,25.40757667,24.82434168,25.10900913,25.62183938,25.05293199,24.60059215,24.97257146,25.76932093,25.56409584,24.86507934,25.21565009,25.71277212,25.38518876,24.93278355,24.92249046,25.21020749,25.82652927,24.79722033,24.85178925,25.8012297,25.62417802,24.75992229,25.19752836,25.10860423,25.74018845,24.41740884,25.38036661,25.12948938,26.08430476,24.69842574,25.60714788,24.9783162,25.31402895,24.52553335,25.5220153,25.01105191,25.6494452,25.06663746,24.74457107,25.34424814
Glyma.20G084100.1_S138_1,Control,24.31075406,23.31703835,24.36148838,0,23.92131672,23.39478511,24.39840816,24.17095979,22.17992067,23.05676619,24.35912553,21.56626348,23.86527734,23.01551368,23.40518028,24.74509006,24.29887448,22.86609819,22.79528038,24.25030438,24.87553095,23.76468859,24.6171512,24.87583953,24.60242745,23.45848569,23.40911808,23.97185721,24.7236172,23.1757802,24.57717831,24.3575822,24.86660376,23.2043038,24.60603976,24.42136838,25.21739967,23.31718187,24.5953198,0,24.13568376,23.40372628,24.42227681,24.75980394
Glyma.20G084100.1_S567_1,Control,25.29412883,24.58060172,25.26075652,25.22432302,25.2289111,25.09694569,25.2621379,25.34799644,25.00720472,25.11078916,25.6522608,25.72160239,25.06021849,25.34120391,25.63730641,25.42380836,24.84391998,25.21405452,25.46348929,25.32404484,25.08810952,25.41766717,25.07579711,25.3956481,25.079864,24.63045695,25.61719968,25.36907153,25.14473527,24.64147716,25.51377468,25.39766378,25.16253198,24.69145628,25.772794,25.42880939,24.90889276,25.00405691,25.18749931,25.50180587,25.0036679,25.47041327,25.08439627,25.21205702
Glyma.20G089400.1_S401_1,Control,24.22328562,24.13094315,24.59970461,24.20057864,24.18146142,23.92172813,24.23954478,24.62801689,23.90012354,24.26037503,24.17032269,24.86234451,24.33466687,24.11600927,24.82982547,24.56374348,24.17758036,24.26042237,24.02962062,24.31934038,24.44229805,24.32026948,24.24840533,24.36163166,23.89988565,24.32425112,24.6159923,24.08788079,24.04328474,24.00258364,24.49230024,24.11754466,24.19390125,24.2043038,23.83245354,24.02404967,24.07108971,24.43794116,23.95494718,24.07626093,23.953445,24.21193331,24.40379633,24.45310396
Glyma.20G126600.1_S514_1,Control,27.64269416,28.00894124,0,27.60432785,27.54926026,27.70102134,0,27.50542648,27.51118499,27.64653383,0,27.88843742,27.41659491,27.85980496,0,27.56663428,27.67920677,27.33954378,0,27.8647305,27.95332094,27.88595579,0,27.7998939,27.44463283,27.69526567,0,27.8752226,27.67363825,28.15951774,0,27.81907137,27.16029892,28.14747963,0,27.65336965,27.39576039,27.74621146,0,27.85185264,27.52673888,27.71152153,0,27.47912937
Glyma.20G143300.1_S142_1,Control,23.50908738,23.59841429,24.1145954,22.47209211,23.04744711,22.97178851,23.97464006,23.85305762,22.76505331,23.16731089,23.53563791,23.71314112,23.89039176,23.26958744,23.45038538,22.88029365,24.10725397,23.12936378,22.51231246,22.60418533,23.91969692,23.3930386,24.21673871,23.33942248,23.36309997,23.48469192,24.25087956,22.50317702,23.04536671,23.26909131,23.61868364,22.70204699,25.23527689,23.7673519,24.59594844,22.6067046,24.96708618,23.44611397,24.80281061,22.86369535,23.62209759,23.00816093,23.7898778,22.80078816
Glyma.20G144400.1_S415_1,Control,23.57924627,23.74329373,24.28988083,0,23.64054966,23.78272598,24.30665581,0,23.99222561,24.06030655,24.39014669,0,23.69795905,23.74517602,23.68447639,0,23.81424049,23.71922378,22.54042649,0,23.58157763,23.66318317,24.4474102,0,23.68608115,23.95849001,24.44423752,0,23.84296312,23.77714525,23.73760223,0,24.06563364,24.00767224,23.63670338,0,23.8036691,24.45700527,23.86256496,0,24.23865462,23.70653783,24.33582395,0
Glyma.20G150900.1_S215_1,Control,29.25718948,29.07828676,27.66272185,0,29.2082857,28.10458592,27.70311697,0,28.64887291,28.54940678,27.37343754,0,28.70119444,19.59349583,27.82141099,0,29.20259864,27.10229641,29.27422602,0,28.92157566,27.95289452,27.33426791,0,28.83130416,28.13294003,26.90637406,0,29.18338912,29.02969326,27.47616567,0,28.48292522,28.67847838,26.74449675,0,28.73787344,28.47455449,27.32926404,0,29.10421903,27.95045573,27.91960099,0
Glyma.20G150900.1_S242_1,Control,28.83972987,28.32174818,27.70738903,28.22952495,27.84304452,26.88075011,27.49481692,27.73999341,27.51574207,26.99670675,27.39708935,27.49894494,27.34197866,27.34662238,27.49552316,27.96174093,27.02091263,26.99384786,26.83564809,27.21361024,27.19790939,26.85375362,26.88674699,27.16040015,27.18699432,26.50637912,27.07975484,27.18025417,27.24297569,27.03268496,27.17106683,27.34028042,27.75803148,26.99490245,26.71761351,27.36454151,26.43026331,26.63562808,26.68239729,26.97371905,27.62137824,27.32700233,27.61981975,28.18801168
Glyma.20G166200.1_S687_1,Control,26.12920545,25.61967057,25.91084359,25.30859064,26.30917405,25.70307546,25.94635455,25.7947328,25.33464565,25.82806336,25.6082314,25.8267218,26.24254373,25.39324207,25.60452479,25.39322845,25.99755064,26.05916226,26.22828436,24.93417116,25.67261846,25.43307139,25.26283672,24.68578671,25.95963401,25.49510299,24.7414337,24.27530898,25.75221676,25.64210026,25.7838813,24.11835358,26.13095017,24.90061398,25.02526781,23.98438862,26.35367031,25.7932242,25.6587324,24.71657874,25.94550883,25.32537213,24.95422345,24.6873965
Glyma.20G177200.1_S50_1,Control,23.0110753,23.00855129,22.75918687,23.61638088,22.46758534,22.85282968,23.04828194,22.91404376,22.25960396,22.76572967,23.32720197,23.15904126,22.26806499,22.46753575,22.17924163,22.93128104,22.28309716,22.3648073,21.91178145,22.98341396,22.0533716,22.74569356,22.56061836,23.39322747,22.32044891,22.62171581,22.87591414,22.48469069,22.67446505,22.18690437,22.39544221,22.55093238,22.57063571,22.25868609,22.79726678,22.51764204,22.77201061,22.52725368,22.41726779,22.9029386,22.89040713,22.56073254,23.27819801,23.20906593
Glyma.20G179700.1_S12_1,Control,26.95544814,28.83687998,28.60164379,27.90966606,27.33098124,27.81520804,28.16560293,27.72643827,27.78035543,28.18270915,28.53040517,28.24061039,26.49520252,28.65573675,28.08459006,27.46673169,26.67168985,27.51058311,27.4494883,27.87151752,26.945105,28.15336997,28.34696274,28.48456848,26.91255063,27.65269497,28.74714346,28.31519503,26.81770186,28.21968522,27.49354727,28.43570773,26.59003187,28.44639405,28.38794645,28.51054504,26.79431196,28.12972843,27.86487085,28.55625622,26.93846988,28.10017409,28.42960843,27.99340525
Glyma.20G190000.1_S382_1,Control,24.88171582,24.19029766,24.43884508,24.51701346,24.89724295,24.26003912,23.68995782,25.24428211,24.73424016,24.29516955,23.8232939,25.27747737,24.67520143,24.13532034,24.51873955,25.03642964,24.87623101,24.39559883,24.79828652,24.71885159,24.75475964,23.80703867,23.98095104,24.9317427,24.84447587,24.09711933,24.11474963,24.37123473,24.65496634,24.29036337,24.34924622,24.30304451,25.05256908,24.43449317,23.92866449,24.59910227,24.81450166,23.94564134,23.82887931,24.48246121,24.62113403,24.50798762,23.85628408,24.66740066
Glyma.20G191700.1_S21_2,Control,25.00780918,24.1666132,24.18949209,26.38313304,24.95059669,24.29572393,23.45260141,26.82881128,0,24.03782417,25.23106562,27.1496758,24.91024002,25.61702332,25.75672291,26.65606248,25.22300902,23.45899217,21.60223577,27.03217421,25.63821653,25.68319155,24.89228466,26.70896451,24.90191851,24.71355065,26.40537618,26.71248704,25.34221262,25.21964609,24.70499544,26.33839278,25.20363875,26.06057418,25.11112749,26.69469554,24.1231592,23.56875976,24.83661438,26.66478877,25.36293696,26.39808975,25.25729366,27.09457238
Glyma.20G191700.1_S28_2,Control,25.00780918,24.1666132,24.18949209,26.38313304,24.95059669,24.29572393,23.45260141,26.82881128,0,24.03782417,25.23106562,27.1496758,24.91024002,25.61702332,25.75672291,26.65606248,25.22300902,23.45899217,21.60223577,27.03217421,25.63821653,25.68319155,24.89228466,26.70896451,24.90191851,24.71355065,26.40537618,26.71248704,25.34221262,25.21964609,24.70499544,26.33839278,25.20363875,26.06057418,25.11112749,26.69469554,24.1231592,23.56875976,24.83661438,26.66478877,25.36293696,26.39808975,25.25729366,27.09457238
Glyma.20G199100.1_S214_1,Control,24.18622247,24.98130754,25.10942289,0,24.52125208,24.51301062,24.97627323,0,24.02265618,24.35447148,24.74040362,0,24.73835312,24.65270122,24.92298282,0,24.25712691,24.26716148,23.55745061,0,23.9339793,25.07765748,25.41320658,0,24.18647719,24.92317432,21.96210262,0,24.27603575,24.94216904,25.39304203,0,25.58525404,25.05138022,25.19363925,0,24.84530703,24.71796677,25.12770547,0,24.43863534,24.50802726,25.02496938,0
Glyma.20G229900.1_S536_1,Control,26.51251717,25.77472825,26.09077076,0,26.19662765,25.94767471,26.26079843,0,26.00914523,25.96010772,26.63259247,0,26.29021441,26.27893467,26.82723424,0,26.02383271,26.23398892,26.40098821,0,26.31047418,26.89705451,26.23720519,0,26.20069912,25.56966545,26.57815641,0,26.3709498,25.68396493,26.11639668,0,26.3357228,25.87192637,26.83028611,0,26.14092259,26.27234193,26.62613353,0,26.12991883,26.45954823,26.15043711,0
Glyma.20G238400.1_S329_1,Control,25.39901099,25.20019372,25.6797981,26.09594217,25.8505033,25.34465104,25.41316914,25.6443826,25.21818895,25.28754912,25.7444587,26.14820999,25.58686107,25.59012129,25.31826271,25.31171356,25.66035554,25.64974289,24.92015717,26.18752546,25.06994847,25.45042629,25.40785183,26.11624399,25.25877732,25.32536178,25.82659325,25.97801341,25.4656335,25.7187353,25.2094984,25.8871697,25.43598801,25.41070804,25.64154779,26.04598207,25.40065854,25.30534189,25.50987035,26.24868121,25.52193326,25.32275998,25.58989228,25.5966161
Glyma.20G238400.1_S680_1,Control,24.04186955,24.29919202,24.67802797,24.80284473,24.84143269,24.71608879,24.8449131,24.94289593,24.21489207,25.06580807,24.81501526,25.19991181,24.60113186,23.97235683,24.30356181,23.92766375,24.71479888,24.27790683,23.92526429,24.71594712,24.90694113,24.40797367,24.62697417,24.85650818,24.89237274,24.64991127,24.03347706,24.11851766,23.89794063,24.38580917,24.79976641,23.94921921,24.87818228,24.6577304,24.66065763,24.4392081,24.9076063,24.18883249,24.65765654,24.97594009,24.67219122,24.33293416,24.56837716,24.95099082
Glyma.20G244400.1_S189_1,Control,24.07389969,24.715619,24.18969633,24.12036458,23.5664357,24.4217761,25.13147031,23.83079635,24.5435056,24.21676438,24.86509172,24.81262745,23.74866669,24.61187986,24.36037264,24.48536761,24.31632677,24.30786767,24.18377879,24.28843426,23.90375815,24.60881256,24.80113792,24.74008614,24.11051749,24.4011648,25.27177332,24.6840555,24.22097326,24.39364702,24.3580084,24.30968394,24.33308595,24.60347436,24.51544088,24.65112025,24.00070676,24.42670298,24.19480756,25.0841777,24.26325106,24.70919565,24.82136187,24.2470639
Glyma.20G248100.1_S26_1,Control,24.00785337,25.73343567,25.77588365,24.88685554,24.20662602,25.39734681,25.84075842,25.09205635,22.39227371,25.61424027,25.90523215,24.86995293,23.91137183,25.29593929,24.54238425,24.33604591,24.0085739,25.79841139,24.88526282,24.20665208,23.78244299,25.36722834,25.64610809,24.54350338,23.98211318,25.98881922,25.06094831,23.68225711,24.51866811,25.37743745,25.20252689,24.35225264,24.7906239,24.82642436,25.49459189,24.53711043,25.39595154,26.23945857,25.10902578,24.57336361,24.09726432,25.20429514,25.19251532,24.90648558
Glyma.U012400.1_T44_1,Control,24.49045589,24.58525335,24.65902655,25.7872905,24.79056894,24.61122831,0,25.80106102,25.00374847,24.60416344,25.3674132,26.47149841,24.73803944,24.9026309,24.61272899,25.39611074,24.71549259,24.24453868,23.00348945,25.51909783,24.67119203,25.38754657,24.29187506,25.07689093,21.43683155,24.8715384,25.73709023,24.91460424,24.4560487,25.10503177,24.45849127,24.7530933,24.74506586,25.20547843,24.40981575,25.10685275,24.3466728,24.25494473,24.22923186,25.46252022,24.82724621,25.73204989,25.02421127,26.20980374
